PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
5,6.23,3.85,0.55,0.21,171,25,96,free,e,h,free,e,s,2924.32,196.38,2828.56,193.77,67,11.87519281,1,1,1,0,0,0,0,0,0
0,6.820342512,3.143227346,0.7445399132,0.2646642517,361,82.79224972,36.45728809,free,y,h,free,y,h,4060.6,216.13,2338.88,323.46,72.93723236,11.585807,0.901085,0.999531,1,0.045,0.0022,0.0236,0.0358,0.001,0.0184
0,6.82,3.14,0.74,0.26,360,82,36,free,y,h,free,y,h,4060.6,216.13,2338.88,323.46,72,11.58578257,0.901855,1,1,0.0457,0.0005,0.0231,0.0368,0.0024,0.0196
1,6.82,3.14,0.74,0.26,240,82,21,free,y,h,free,y,h,626.46,192.2,1547.69,219.42,72,11.54909074,0.901085,0.999531,1,0.0355,0.0002,0.01785,0.0625,0,0.03125
4,6.82,3.14,0.74,0.26,120,82,36,free,y,h,free,y,h,1672.79,167.53,2955.58,200.16,72,11.51348937,0.901855,1,1,0.0164,0,0.0082,0,0,0
0,6.82,3.14,0.74,0.26,360,82,36,free,y,h,free,y,h,4060.6,216.13,2338.88,323.46,72,11.58578257,0.901855,1,1,0.0454,0.0021,0.02375,0.0361,0.0012,0.01865
1,6.82,3.14,0.74,0.26,240,82,21,free,y,h,free,y,h,511.53,196.28,1583.38,224.11,72,11.54908774,0.901085,0.999531,1,0.0346,0.0002,0.0174,0.0618,0.0002,0.031
4,6.82,3.14,0.74,0.26,120,82,36,free,y,h,free,y,h,1100.1,173.71,2913.44,200.43,72,11.51347183,0.901855,1,1,0.0161,0.0002,0.00815,0,0,0
0,6.82,3.14,0.74,0.26,360,82,36,free,y,h,free,y,h,4060.6,216.13,2338.88,323.46,72,11.58578257,0.901855,1,1,0.045,0.0022,0.0236,0.0399,0.0002,0.02005
1,6.82,3.14,0.74,0.26,240,82,21,free,y,h,free,y,h,626.46,192.2,1562.56,221.38,72,11.54908043,0.893009,0.992099,1,0.0358,0,0.0179,0.0625,0,0.03125
4,6.82,3.14,0.74,0.26,120,82,21,free,y,h,free,y,h,1100.11,174.04,2892.44,200.54,72,11.51347202,0.901855,1,1,0.0161,0.0002,0.00815,0,0,0
0,5.541728755,3.883634661,0.65590006,0.1111213221,316,72.00214868,54.36420788,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,92.60541929,11.42254907,0.0125218,0.112309,0,0.6269,0.1201,0.3735,0.0151,0.0151,0.0151
0,5.54,3.88,0.66,0.11,315,72,54,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,92,11.4225277,0.000468738,0.0989152,0,0.7654,0.0666,0.416,0.0132,0.0132,0.0132
2,5.54,3.88,0.66,0.11,210,72,54,distr,y,u,distr,e,h,393.6,171.93,2515.51,205.66,92,11.39067774,0.111822,0.211461,0,0.0123,0.0006,0.00645,0.3208,0.0255,0.17315
2,5.54,3.88,0.66,0.11,105,72,54,distr,y,u,distr,e,h,393.6,171.93,2783.49,202.53,92,11.35922791,0,0.0981446,0,0.0121,0.0016,0.00685,0.1564,0.1564,0.1564
0,5.54,3.88,0.66,0.11,315,72,54,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,92,11.4225277,0.0169465,0.116203,0,0.9505,0.0011,0.4758,0.0069,0.0069,0.0069
0,5.54,3.88,0.66,0.11,210,72,54,distr,y,u,distr,e,h,272.51,136.17,2652.23,681.42,92,11.39069121,0,0.0981446,0,0.337,0.0243,0.18065,0.0148,0.0061,0.01045
0,5.54,3.88,0.66,0.11,105,72,54,distr,y,u,distr,e,h,272.51,136.17,2652.23,681.42,92,11.35922609,0,0.0981446,0,0.247,0.247,0.247,0.0172,0.0019,0.00955
0,5.54,3.88,0.66,0.11,315,72,54,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,92,11.4225277,0.00358196,0.102241,0,0.8517,0.0058,0.42875,0.0122,0.0004,0.0063
0,5.54,3.88,0.66,0.11,210,72,54,distr,y,u,distr,e,h,272.51,136.17,2652.23,681.42,92,11.3906929,0,0.0981446,0,0.2998,0.2998,0.2998,0.0223,0.0016,0.01195
0,5.54,3.88,0.66,0.11,105,72,54,distr,y,u,distr,e,h,272.48,136.23,2652.23,681.42,92,11.35924282,0,0.0981446,0,0.4525,0.1304,0.29145,0.0192,0.0064,0.0128
0,5.586590684,4.241236845,0.5076539402,0.323453421,337,75.82445399,87.0858922,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,53.47003119,11.40080846,0,0.0981446,0,0.9846,0,0.4923,0,0,0
0,5.59,4.24,0.51,0.32,336,75,87,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,53,11.40078403,0,0.0981446,0,0.9846,0,0.4923,0,0,0
0,5.59,4.24,0.51,0.32,224,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.36650142,0,0.0981446,0,0.7097,0.0109,0.3603,0.177,0,0.0885
0,5.59,4.24,0.51,0.32,112,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.33327319,0,0.0981446,0,0.7062,0,0.3531,0.177,0,0.0885
0,5.59,4.24,0.51,0.32,336,75,87,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,53,11.40078403,0,0.0981446,0,0.9846,0,0.4923,0,0,0
0,5.59,4.24,0.51,0.32,224,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.36650278,0,0.0981446,0,0.7062,0,0.3531,0.179,0.002,0.0905
0,5.59,4.24,0.51,0.32,112,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.3332773,0,0.0981446,0,0.7062,0,0.3531,0.181,0,0.0905
0,5.59,4.24,0.51,0.32,336,75,87,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,53,11.40078403,0,0.0981446,0,0.9846,0,0.4923,0,0,0
0,5.59,4.24,0.51,0.32,224,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.36650144,0,0.0981446,0,0.7206,0,0.3603,0.181,0,0.0905
0,5.59,4.24,0.51,0.32,112,75,87,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,53,11.33327926,0,0.0981446,0,0.7097,0.0109,0.3603,0.181,0,0.0905
0,6.286599175,2.757701173,0.7865300645,0.1593244239,507,65.67462574,57.42188347,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,31.08951938,11.57685844,0.00358196,0.102241,0,0.3608,0.1375,0.24915,0.0407,0.0407,0.0407
0,6.29,2.76,0.79,0.16,506,65,57,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,31,11.57682179,0,0.0981446,0,0.2748,0.1072,0.191,0.06,0.06,0.06
2,6.29,2.76,0.79,0.16,337,65,57,distr,e,s,distr,y,s,368.17,171.7,1400,200,31,11.525585,0.249728,0.349713,0,0.0534,0.0066,0.03,0.005,0.005,0.005
4,6.29,2.76,0.79,0.16,168,65,57,distr,e,s,distr,y,s,744.9,157.26,2920.85,196.13,31,11.47591198,0.74021,0.839965,1,0.4484,0.1944,0.3214,0,0,0
0,6.29,2.76,0.79,0.16,506,65,57,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,31,11.57682179,0.00358196,0.102241,0,0.4192,0.117,0.2681,0.0546,0.0546,0.0546
1,6.29,2.76,0.79,0.16,337,65,57,distr,e,s,distr,y,s,296.82,143.14,4281.79,292.47,31,11.52559094,0,0.0981446,0,0.1062,0.0406,0.0734,0.0306,0.0306,0.0306
1,6.29,2.76,0.79,0.16,168,65,57,distr,e,s,distr,y,s,296.82,143.14,1497.72,198.08,31,11.47594115,0,0.0981446,0,0.0794,0.0034,0.0414,0.0493,0.0062,0.02775
0,6.29,2.76,0.79,0.16,506,65,57,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,31,11.57682179,0,0.0981446,0,0.2468,0.0119,0.12935,0.0023,0.0023,0.0023
0,6.29,2.76,0.79,0.16,337,65,57,distr,e,s,distr,y,s,325.88,158.79,4338.47,298.47,31,11.525585,0,0.0981446,0,0.0343,0.0145,0.0244,0.0418,0.0295,0.03565
0,6.29,2.76,0.79,0.16,168,65,57,distr,e,s,distr,y,s,324.16,162.08,4338.47,298.47,31,11.47591368,0,0.0981446,0,0.005,0.005,0.005,0.0654,0.0075,0.03645
0,6.746692357,3.749403752,0.6247554045,0.3565887732,366,45.05643954,60.44026632,free,y,h,free,e,h,1535.08,500.33,2499.7,526.28,83.4404001,12.24063232,0.901855,1,1,0.0623,0.0014,0.03185,0.0236,0.0002,0.0119
0,6.75,3.75,0.62,0.36,365,45,60,free,y,h,free,e,h,1535.08,500.33,2499.7,526.28,83,12.24060789,0.901855,1,1,0.0647,0.0005,0.0326,0.0146,0.0009,0.00775
3,6.75,3.75,0.62,0.36,243,45,60,free,y,h,free,e,h,466.64,180.5,2874.06,201.93,83,12.20328957,0.901855,1,1,0.0151,0.0002,0.00765,0.1124,0.0002,0.0563
5,6.75,3.75,0.62,0.36,121,45,60,free,y,h,free,e,h,2928.54,196.32,2874.06,201.93,83,12.16711466,1,1,1,0,0,0,0,0,0
0,6.75,3.75,0.62,0.36,365,45,60,free,y,h,free,e,h,1535.08,500.33,2499.7,526.28,83,12.24060789,0.901855,1,1,0.0523,0.0128,0.03255,0.0184,0.0036,0.011
3,6.75,3.75,0.62,0.36,243,45,60,free,y,h,free,e,h,426.18,181.46,2874.06,201.93,83,12.20329069,0.901855,1,1,0.0154,0,0.0077,0.1124,0.0002,0.0563
5,6.75,3.75,0.62,0.36,121,45,60,free,y,h,free,e,h,2950.52,196.89,2874.06,201.93,83,12.16710585,1,1,1,0,0,0,0,0,0
0,6.75,3.75,0.62,0.36,365,45,60,free,y,h,free,e,h,1535.08,500.33,2499.7,526.28,83,12.24060789,0.901855,1,1,0.063,0.0003,0.03165,0.0173,0.0001,0.0087
3,6.75,3.75,0.62,0.36,243,45,60,free,y,h,free,e,h,466.64,180.5,2874.06,201.93,83,12.20329313,0.901855,1,1,0.0151,0.0002,0.00765,0.1121,0,0.05605
5,6.75,3.75,0.62,0.36,121,45,60,free,y,h,free,e,h,2937.57,196.57,2874.06,201.93,83,12.16710847,1,1,1,0,0,0,0,0,0
0,6.356011003,3.682627963,0.5042805772,0.1483835261,274,42.81548911,98.63076918,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,70.47396187,11.80192087,0,0.0981446,0,0.8761,0.0458,0.46095,0,0,0
0,6.36,3.68,0.5,0.15,273,42,98,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,70,11.80190255,0,0.0981446,0,0.8917,0.0262,0.45895,0,0,0
0,6.36,3.68,0.5,0.15,182,25,98,distr,y,u,free,y,h,3519.63,167.08,2412.61,597.02,70,11.77433567,0,0.0981446,0,0.9144,0.0203,0.46735,0,0,0
0,6.36,3.68,0.5,0.15,91,42,98,distr,y,u,free,y,h,2152.64,163.55,2412.61,597.02,70,11.74705359,0,0.0981446,0,0.9013,0.0071,0.4542,0,0,0
0,6.36,3.68,0.5,0.15,273,42,98,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,70,11.80190255,0,0.0981446,0,0.8896,0.0167,0.45315,0,0,0
0,6.36,3.68,0.5,0.15,182,25,98,distr,y,u,free,y,h,3225.64,164.78,2412.61,597.02,70,11.77432966,0,0.0981446,0,0.918,0.0017,0.45985,0,0,0
0,6.36,3.68,0.5,0.15,91,42,98,distr,y,u,free,y,h,2119.64,163.77,2412.61,597.02,70,11.74705063,0,0.0981446,0,0.856,0.0857,0.47085,0,0,0
0,6.36,3.68,0.5,0.15,273,42,98,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,70,11.80190255,0,0.0981446,0,0.8596,0.0876,0.4736,0,0,0
0,6.36,3.68,0.5,0.15,182,25,98,distr,y,u,free,y,h,3559.63,167.4,2412.61,597.02,70,11.77432966,0,0.0981446,0,0.8734,0.0606,0.467,0,0,0
0,6.36,3.68,0.5,0.15,91,42,98,distr,y,u,free,y,h,1561.64,163.51,2412.61,597.02,70,11.74703686,0,0.0981446,0,0.6744,0.1964,0.4354,0.0072,0.0072,0.0072
0,7.409113978,3.83540826,0.7772349868,0.1383981193,519,86.44150666,72.62020872,distr,e,h,free,y,s,3669.82,251.12,3541.71,676.44,42.73238625,11.68941426,0.114648,0.214562,0,0.0448,0.0253,0.03505,0,0,0
0,7.41,3.84,0.78,0.14,518,86,72,distr,e,h,free,y,s,3669.82,251.12,3541.71,676.44,42,11.68937762,0.116908,0.216676,0,0.0467,0.01,0.02835,0.1136,0.0022,0.0579
0,7.41,3.84,0.78,0.14,345,86,72,distr,e,h,free,y,s,268.18,133.1,3541.71,676.44,42,11.63694407,0.149088,0.248781,0,0.01,0.0026,0.0063,0.0736,0.0229,0.04825
0,7.41,3.84,0.78,0.14,172,86,72,distr,e,h,free,y,s,267.79,133.89,3541.71,676.44,42,11.58610619,0,0.0981446,0,0.017,0.0037,0.01035,0.1453,0.0022,0.07375
0,7.41,3.84,0.78,0.14,518,86,72,distr,e,h,free,y,s,3669.82,251.12,3541.71,676.44,42,11.68937762,0.0800269,0.179748,0,0.0244,0.0003,0.01235,0.0878,0.003,0.0454
2,7.41,3.84,0.78,0.14,345,51,43,distr,e,h,free,y,s,662.1,191.32,2299.97,199.23,42,11.6369362,0.587016,0.686912,1,0.0764,0.0104,0.0434,0.0434,0.0195,0.03145
3,7.41,3.84,0.78,0.14,172,51,43,distr,e,h,free,y,s,494.8,168.23,2876.13,195.07,42,11.58611202,0.203309,0.303201,0,0.0098,0.0036,0.0067,0.0271,0.0009,0.014
0,7.41,3.84,0.78,0.14,518,86,72,distr,e,h,free,y,s,3669.82,251.12,3541.71,676.44,42,11.68937762,0.129131,0.229096,0,0.0466,0.0017,0.02415,0.072,0.0001,0.03605
3,7.41,3.84,0.78,0.14,345,86,43,distr,e,h,free,y,s,467.72,168.68,2891.13,195.11,42,11.63692741,0.332512,0.432506,0,0.0078,0.002,0.0049,0.0148,0.0148,0.0148
5,7.41,3.84,0.78,0.14,172,86,43,distr,e,h,free,y,s,2898.65,193.89,2891.13,195.11,42,11.58610567,1,1,1,0,0,0,0,0,0
0,7.375736634,2.749466285,0.5942004225,0.2960589623,376,65.28569832,74.69552308,foc,e,h,distr,y,h,3681.29,733.16,755.82,276.56,41.09619513,11.31857221,0.277379,0.377232,0,0.0284,0.0105,0.01945,0.0114,0.0055,0.00845
0,7.38,2.75,0.59,0.3,375,65,74,foc,e,h,distr,y,h,3681.29,733.16,755.82,276.56,41,11.31854472,0.247697,0.347638,0,0.0405,0.0014,0.02095,0.0222,0.002,0.0121
0,7.38,2.75,0.59,0.3,250,39,74,foc,e,h,distr,y,h,1853.71,166.59,755.82,276.56,41,11.2806308,0,0.0981446,0,0,0,0,0,0,0
3,7.38,2.75,0.59,0.3,125,39,74,foc,e,h,distr,y,h,416.4,174.74,2896.19,194.47,41,11.24325011,0.901855,1,1,0.0233,0.0018,0.01255,0.0429,0.0036,0.02325
0,7.38,2.75,0.59,0.3,375,65,74,foc,e,h,distr,y,h,3681.29,733.16,755.82,276.56,41,11.31854472,0.277379,0.377232,0,0.0429,0.0081,0.0255,0.017,0.0032,0.0101
0,7.38,2.75,0.59,0.3,250,39,74,foc,e,h,distr,y,h,1853.71,166.59,755.82,276.56,41,11.28062674,0,0.0981446,0,0,0,0,0,0,0
2,7.38,2.75,0.59,0.3,125,39,74,foc,e,h,distr,y,h,411.34,199.61,2436.12,189.24,41,11.24326372,0,0.0981446,0,0.0052,0.0052,0.0052,0.0446,0.0011,0.02285
0,7.38,2.75,0.59,0.3,375,65,74,foc,e,h,distr,y,h,3681.29,733.16,755.82,276.56,41,11.31854472,0.24021,0.340178,0,0.0343,0.005,0.01965,0.0124,0.0024,0.0074
0,7.38,2.75,0.59,0.3,250,39,74,foc,e,h,distr,y,h,1814.71,166.29,755.82,276.56,41,11.28062366,0,0.0981446,0,0.0343,0.003,0.01865,0.0179,0.0019,0.0099
2,7.38,2.75,0.59,0.3,125,39,74,foc,e,h,distr,y,h,411.34,199.61,2861.15,194.03,41,11.24324212,0,0.0981446,0,0.0065,0.001,0.00375,0.0394,0.0048,0.0221
0,6.126291255,4.270151328,0.7349428928,0.2615305477,459,86.96365587,67.50585052,distr,e,s,distr,e,u,467.87,725.87,475.07,774.66,91.42573277,11.65781541,0.313088,0.412984,0,0.058,0.058,0.058,0.395,0.395,0.395
0,6.13,4.27,0.73,0.26,458,86,67,distr,e,s,distr,e,u,467.87,725.87,475.07,774.66,91,11.65778182,0.334148,0.434086,0,0.1568,0.0579,0.10735,0.835,0.0269,0.43095
2,6.13,4.27,0.73,0.26,305,86,67,distr,e,s,distr,e,u,278.17,163.22,2583.21,192.59,91,11.61137592,0.431441,0.53143,0,0.5877,0.0045,0.2961,0.0462,0.0167,0.03145
2,6.13,4.27,0.73,0.26,152,86,67,distr,e,s,distr,e,u,278.17,163.22,2583.21,192.59,91,11.56638934,0.145087,0.245027,0,0.5795,0.0171,0.2983,0.3282,0.1165,0.22235
0,6.13,4.27,0.73,0.26,458,86,67,distr,e,s,distr,e,u,467.87,725.87,475.07,774.66,91,11.65778182,0.273616,0.37346,0,0.1237,0.0544,0.08905,0.5011,0.063,0.28205
1,6.13,4.27,0.73,0.26,305,86,67,distr,e,s,distr,e,u,106.39,414.63,1398.98,761.93,91,11.61138789,0.379491,0.479453,0,0.2688,0.0014,0.1351,0.458,0.1385,0.29825
2,6.13,4.27,0.73,0.26,152,86,67,distr,e,s,distr,e,u,106.39,414.63,2264.53,280.39,91,11.56638141,0.15574,0.255497,0,0.5809,0.0127,0.2968,0.2205,0.0207,0.1206
0,6.13,4.27,0.73,0.26,458,86,67,distr,e,s,distr,e,u,467.87,725.87,475.07,774.66,91,11.65778182,0.345654,0.445587,0,0.1072,0.1072,0.1072,0.8084,0.0049,0.40665
3,6.13,4.27,0.73,0.26,305,86,67,distr,e,s,distr,e,u,451.52,188.38,2802.74,198.55,91,11.61138623,0.496074,0.595965,1,0.0942,0.0407,0.06745,0.4189,0.1768,0.29785
3,6.13,4.27,0.73,0.26,152,86,67,distr,e,s,distr,e,u,451.52,188.38,2802.74,198.55,91,11.56638554,0.473541,0.573489,1,0.0582,0.0047,0.03145,0.4453,0.2589,0.3521
0,5.446872889,3.836962191,0.5478518254,0.1484805581,696,51.05960226,55.87108194,distr,y,s,foc,y,s,2285.24,461.01,1972.2,631.59,38.34061816,11.25430239,0.230388,0.330255,0,0.0614,0.0128,0.0371,0.0711,0.0005,0.0358
0,5.45,3.84,0.55,0.15,695,51,55,distr,y,s,foc,y,s,2285.24,461.01,1972.2,631.59,38,11.25425353,0.29207,0.391866,0,0.156,0.1117,0.13385,0.0967,0.017,0.05685
4,5.45,3.84,0.55,0.15,463,51,55,distr,y,s,foc,y,s,1178.6,170.76,2937.77,196.4,38,11.18435369,0.901855,1,1,0.0831,0.0136,0.04835,0,0,0
5,5.45,3.84,0.55,0.15,231,51,55,distr,y,s,foc,y,s,2744.03,193.75,2937.77,196.4,38,11.11744756,1,1,1,0,0,0,0,0,0
0,5.45,3.84,0.55,0.15,695,51,55,distr,y,s,foc,y,s,2285.24,461.01,1972.2,631.59,38,11.25425353,0.262878,0.362857,0,0.181,0.0789,0.12995,0.1222,0.0174,0.0698
0,5.45,3.84,0.55,0.15,463,51,55,distr,y,s,foc,y,s,339.38,165.88,1972.2,631.59,38,11.18433783,0.0257282,0.125623,0,0.0381,0.0147,0.0264,0.1203,0.0066,0.06345
0,5.45,3.84,0.55,0.15,231,51,55,distr,y,s,foc,y,s,337.82,168.86,1972.2,631.59,38,11.1174384,0,0.0981446,0,0.0198,0.015,0.0174,0,0,0
0,5.45,3.84,0.55,0.15,695,51,55,distr,y,s,foc,y,s,2285.24,461.01,1972.2,631.59,38,11.25425353,0.203309,0.303201,0,0.0098,0.0036,0.0067,0.0271,0.0009,0.014
4,5.45,3.84,0.55,0.15,463,51,55,distr,y,s,foc,y,s,604.2,168.72,2937.77,196.4,38,11.18434825,0.901855,1,1,0.1027,0.0026,0.05265,0,0,0
5,5.45,3.84,0.55,0.15,231,51,55,distr,y,s,foc,y,s,2463.9,187.38,2937.77,196.4,38,11.11744352,1,1,1,0,0,0,0,0,0
0,6.344594383,3.606513155,0.7273685482,0.2711960155,381,95.11392747,38.59925385,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30.65488963,11.4763476,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,380,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.47632012,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,253,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.43778415,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,126,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.39983978,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,380,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.47632012,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,253,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.43778485,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,126,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.39982776,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,380,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.47632012,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,253,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.43779156,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.61,0.73,0.27,126,95,38,foc,y,s,free,y,h,2184.49,263.17,70.15,332.47,30,11.39983005,0,0.0981446,0,0,0,0,0,0,0
0,6.844236613,4.086252861,0.552790693,0.3981327145,500,82.01301622,90.65157225,distr,y,h,foc,y,u,2395.67,515.35,2973.66,264.56,92.42614602,11.67048699,0.417753,0.517731,0,0.035,0.0094,0.0222,0.5881,0.0051,0.2966
0,6.84,4.09,0.55,0.4,499,82,90,distr,y,h,foc,y,u,2395.67,515.35,2973.66,264.56,92,11.67045035,0.440168,0.540079,0,0.037,0.0266,0.0318,0.2862,0.2862,0.2862
4,6.84,4.09,0.55,0.4,333,49,90,distr,y,h,foc,y,u,500,200,2866.97,194.21,92,11.62043293,0.901855,1,1,0.0473,0.023,0.03515,0,0,0
5,6.84,4.09,0.55,0.4,167,49,90,distr,y,h,foc,y,u,2607.15,190.86,2866.97,194.21,92,11.57133473,1,1,1,0,0,0,0,0,0
5,6.84,4.09,0.55,0.4,1,49,90,distr,y,h,foc,y,u,2607.15,190.86,2866.97,194.21,92,11.52430528,1,1,1,0,0,0,0,0,0
0,6.84,4.09,0.55,0.4,499,82,90,distr,y,h,foc,y,u,2395.67,515.35,2973.66,264.56,92,11.67045035,0.435242,0.535129,0,0.027,0.0003,0.01365,0.567,0.0054,0.2862
3,6.84,4.09,0.55,0.4,333,82,90,distr,y,h,foc,y,u,398.01,159.95,2848.97,194.29,92,11.62042299,0.428976,0.528945,0,0.0082,0.0027,0.00545,0.068,0.0432,0.0556
3,6.84,4.09,0.55,0.4,167,82,90,distr,y,h,foc,y,u,398.01,159.95,2848.97,194.29,92,11.57132366,0.421586,0.521483,0,0.0022,0.0022,0.0022,0.048,0.048,0.048
3,6.84,4.09,0.55,0.4,1,82,90,distr,y,h,foc,y,u,398.01,159.95,2848.97,194.29,92,11.52431184,0,0.0981446,0,0.0012,0.0007,0.00095,0.0563,0.0563,0.0563
0,6.84,4.09,0.55,0.4,499,82,90,distr,y,h,foc,y,u,2395.67,515.35,2973.66,264.56,92,11.67045035,0.447566,0.547495,0,0.0372,0.0372,0.0372,0.5828,0.0104,0.2966
4,6.84,4.09,0.55,0.4,333,82,90,distr,y,h,foc,y,u,1498.45,126.34,2848.97,194.29,92,11.62042621,0.901855,1,1,0.0459,0.0326,0.03925,0,0,0
5,6.84,4.09,0.55,0.4,167,82,90,distr,y,h,foc,y,u,2645.07,182.59,2848.97,194.29,92,11.57133498,1,1,1,0,0,0,0,0,0
5,6.84,4.09,0.55,0.4,1,82,90,distr,y,h,foc,y,u,2645.07,182.59,2848.97,194.29,92,11.52430929,1,1,1,0,0,0,0,0,0
0,6.208928418,3.041876597,0.6826068731,0.2693733066,688,43.11057266,77.5826895,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,94.01519694,11.34367308,0,0.0981446,0,0.7824,0.0019,0.39215,0.0141,0.0007,0.0074
0,6.21,3.04,0.68,0.27,687,43,77,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,94,11.34362422,0,0.0981446,0,0.3345,0.3345,0.3345,0.0221,0.0025,0.0123
4,6.21,3.04,0.68,0.27,458,43,77,foc,e,u,distr,e,h,313.23,326.62,2871.27,197.78,94,11.27493409,0,0.0981446,0,0.7406,0.0077,0.37415,0,0,0
4,6.21,3.04,0.68,0.27,229,43,77,foc,e,u,distr,e,h,1252.41,250.26,2871.27,197.78,94,11.20856992,0,0.0981446,0,0.7304,0.0242,0.3773,0,0,0
0,6.21,3.04,0.68,0.27,687,43,77,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,94,11.34362422,0,0.0981446,0,0.9323,0.023,0.47765,0.0255,0.0003,0.0129
2,6.21,3.04,0.68,0.27,458,43,77,foc,e,u,distr,e,h,118.87,351.99,2503.55,199.1,94,11.27493298,0,0.0981446,0,0.0086,0.0002,0.0044,0.7073,0.0052,0.35625
4,6.21,3.04,0.68,0.27,229,43,77,foc,e,u,distr,e,h,1261.03,308.2,2902.54,199.82,94,11.20857187,0,0.0981446,0,0.7149,0.0086,0.36175,0,0,0
0,6.21,3.04,0.68,0.27,687,43,77,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,94,11.34362422,0,0.0981446,0,0.6949,0.0179,0.3564,0.0193,0.0042,0.01175
1,6.21,3.04,0.68,0.27,458,43,46,foc,e,u,distr,e,h,122.33,376.75,2026.39,188.31,94,11.27493241,0,0.0981446,0,0.7076,0.0052,0.3564,0.6311,0.0065,0.3188
1,6.21,3.04,0.68,0.27,229,43,46,foc,e,u,distr,e,h,122.33,376.75,2026.39,188.31,94,11.20858266,0,0.0981446,0,0.7246,0.0129,0.36875,0.3123,0.3123,0.3123
